EPOCH 2402 ,ACC 74.52913333333335
EPOCH 2403 ,ACC 74.27513333333334
EPOCH 2404 ,ACC 74.13753333333334
EPOCH 2405 ,ACC 74.04233333333333
EPOCH 2406 ,ACC 74.01053333333333
EPOCH 2407 ,ACC 73.90473333333333
EPOCH 2408 ,ACC 73.52386666666666
EPOCH 2409 ,ACC 74.17993333333334
EPOCH 2410 ,ACC 74.71966666666667
EPOCH 2411 ,ACC 74.96293333333332
EPOCH 2412 ,ACC 74.62433333333333
EPOCH 2413 ,ACC 74.05286666666667
EPOCH 2414 ,ACC 74.79366666666668
EPOCH 2415 ,ACC 75.0794
EPOCH 2416 ,ACC 74.64560000000002
EPOCH 2417 ,ACC 74.3704
EPOCH 2418 ,ACC 73.75673333333334
EPOCH 2419 ,ACC 74.23293333333335
EPOCH 2420 ,ACC 75.04766666666666
EPOCH 2421 ,ACC 74.53973333333333
EPOCH 2422 ,ACC 74.62433333333334
EPOCH 2423 ,ACC 75.1006
EPOCH 2424 ,ACC 74.7196
EPOCH 2425 ,ACC 74.9312
EPOCH 2426 ,ACC 74.67740000000002
EPOCH 2427 ,ACC 74.24333333333333
EPOCH 2428 ,ACC 74.48679999999999
EPOCH 2429 ,ACC 74.80426666666668
EPOCH 2430 ,ACC 74.52913333333332
EPOCH 2431 ,ACC 74.86773333333333
EPOCH 2432 ,ACC 74.4444
EPOCH 2433 ,ACC 74.04220000000001
EPOCH 2434 ,ACC 74.6878
EPOCH 2435 ,ACC 74.74066666666666
EPOCH 2436 ,ACC 74.4338
EPOCH 2437 ,ACC 74.74073333333334
EPOCH 2438 ,ACC 74.4338
EPOCH 2439 ,ACC 75.34393333333334
EPOCH 2440 ,ACC 74.83593333333333
EPOCH 2441 ,ACC 74.254
EPOCH 2442 ,ACC 74.58200000000001
EPOCH 2443 ,ACC 74.1376
EPOCH 2444 ,ACC 73.90473333333334
EPOCH 2445 ,ACC 74.04233333333333
EPOCH 2446 ,ACC 73.74606666666666
EPOCH 2447 ,ACC 73.75666666666666
EPOCH 2448 ,ACC 74.11639999999998
EPOCH 2449 ,ACC 74.19046666666667
EPOCH 2450 ,ACC 73.90473333333334
EPOCH 2451 ,ACC 73.90473333333333
EPOCH 2452 ,ACC 74.14813333333333
EPOCH 2453 ,ACC 74.03173333333334
EPOCH 2454 ,ACC 73.89406666666667
EPOCH 2455 ,ACC 74.74080000000001
EPOCH 2456 ,ACC 74.2222
EPOCH 2457 ,ACC 74.6878
EPOCH 2458 ,ACC 74.75146666666666
EPOCH 2459 ,ACC 75.32286666666667
EPOCH 2460 ,ACC 75.2064
EPOCH 2461 ,ACC 75.20633333333333
EPOCH 2462 ,ACC 74.99466666666667
EPOCH 2463 ,ACC 75.85166666666667
EPOCH 2464 ,ACC 74.96293333333332
EPOCH 2465 ,ACC 75.30153333333334
EPOCH 2466 ,ACC 75.56606666666669
EPOCH 2467 ,ACC 75.68246666666666
EPOCH 2468 ,ACC 75.35453333333334
EPOCH 2469 ,ACC 75.24866666666668
EPOCH 2470 ,ACC 75.86246666666668
EPOCH 2471 ,ACC 75.51313333333334
EPOCH 2472 ,ACC 74.93133333333331
EPOCH 2473 ,ACC 75.07940000000002
EPOCH 2474 ,ACC 74.9206
EPOCH 2475 ,ACC 75.26986666666669
EPOCH 2476 ,ACC 75.1958
EPOCH 2477 ,ACC 74.99473333333334
EPOCH 2478 ,ACC 75.0582
EPOCH 2479 ,ACC 74.43386666666667
EPOCH 2480 ,ACC 74.7514
EPOCH 2481 ,ACC 74.56093333333334
EPOCH 2482 ,ACC 74.45513333333334
EPOCH 2483 ,ACC 75.37573333333333
EPOCH 2484 ,ACC 75.03726666666667
EPOCH 2485 ,ACC 74.71966666666667
EPOCH 2486 ,ACC 74.99466666666667
EPOCH 2487 ,ACC 74.70906666666666
EPOCH 2488 ,ACC 74.80433333333333
EPOCH 2489 ,ACC 74.03173333333332
EPOCH 2490 ,ACC 74.67746666666667
EPOCH 2491 ,ACC 74.1588
EPOCH 2492 ,ACC 74.21173333333333
EPOCH 2493 ,ACC 74.40213333333332
EPOCH 2494 ,ACC 74.51860000000002
EPOCH 2495 ,ACC 74.0106
EPOCH 2496 ,ACC 74.61380000000001
EPOCH 2497 ,ACC 74.99466666666667
EPOCH 2498 ,ACC 74.57133333333334
EPOCH 2499 ,ACC 74.48666666666668
EPOCH 2500 ,ACC 75.25926666666666
EPOCH 2501 ,ACC 75.04760000000002
EPOCH 2502 ,ACC 74.455
EPOCH 2503 ,ACC 74.76193333333332
EPOCH 2504 ,ACC 74.79373333333334
EPOCH 2505 ,ACC 74.1482
EPOCH 2506 ,ACC 74.53953333333332
EPOCH 2507 ,ACC 74.31753333333334
EPOCH 2508 ,ACC 75.14286666666666
EPOCH 2509 ,ACC 74.7302
EPOCH 2510 ,ACC 74.1694
EPOCH 2511 ,ACC 74.6878
EPOCH 2512 ,ACC 75.40746666666665
EPOCH 2513 ,ACC 74.61366666666667
EPOCH 2514 ,ACC 74.6138
EPOCH 2515 ,ACC 74.66673333333333
EPOCH 2516 ,ACC 75.35453333333334
EPOCH 2517 ,ACC 74.94186666666666
EPOCH 2518 ,ACC 74.9524
EPOCH 2519 ,ACC 75.30166666666668
EPOCH 2520 ,ACC 74.91006666666667
EPOCH 2521 ,ACC 75.37566666666666
EPOCH 2522 ,ACC 75.08993333333333
EPOCH 2523 ,ACC 75.03686666666667
EPOCH 2524 ,ACC 75.46033333333334
EPOCH 2525 ,ACC 75.60853333333333
EPOCH 2526 ,ACC 75.65093333333333
EPOCH 2527 ,ACC 76.0212
EPOCH 2528 ,ACC 76.0952
EPOCH 2529 ,ACC 76.09519999999999
EPOCH 2530 ,ACC 76.66666666666666
EPOCH 2531 ,ACC 76.32813333333333
EPOCH 2532 ,ACC 76.45513333333332
EPOCH 2533 ,ACC 76.434
EPOCH 2534 ,ACC 75.76726666666667
EPOCH 2535 ,ACC 76.73006666666667
EPOCH 2536 ,ACC 75.67193333333333
EPOCH 2537 ,ACC 75.91533333333334
EPOCH 2538 ,ACC 75.53433333333334
EPOCH 2539 ,ACC 75.49206666666667
EPOCH 2540 ,ACC 75.3334
EPOCH 2541 ,ACC 75.19573333333332
EPOCH 2542 ,ACC 75.42853333333332
EPOCH 2543 ,ACC 75.48146666666666
EPOCH 2544 ,ACC 75.5662
EPOCH 2545 ,ACC 75.30153333333334
EPOCH 2546 ,ACC 75.3756
EPOCH 2547 ,ACC 75.26973333333333
EPOCH 2548 ,ACC 75.11113333333334
EPOCH 2549 ,ACC 74.96306666666668
EPOCH 2550 ,ACC 74.79366666666668
EPOCH 2551 ,ACC 74.97353333333334
EPOCH 2552 ,ACC 75.25933333333334
EPOCH 2553 ,ACC 75.57673333333334
EPOCH 2554 ,ACC 75.17453333333334
EPOCH 2555 ,ACC 75.4814
EPOCH 2556 ,ACC 75.04753333333335
EPOCH 2557 ,ACC 75.25906666666666
EPOCH 2558 ,ACC 75.44966666666666
EPOCH 2559 ,ACC 75.94706666666666
EPOCH 2560 ,ACC 75.47086666666668
EPOCH 2561 ,ACC 75.6296
EPOCH 2562 ,ACC 76.04246666666667
EPOCH 2563 ,ACC 75.83066666666667
EPOCH 2564 ,ACC 76.20100000000001
EPOCH 2565 ,ACC 75.58726666666665
EPOCH 2566 ,ACC 75.873
EPOCH 2567 ,ACC 75.85173333333334
EPOCH 2568 ,ACC 75.7248
EPOCH 2569 ,ACC 75.74600000000001
EPOCH 2570 ,ACC 76.29646666666666
EPOCH 2571 ,ACC 75.54486666666666
EPOCH 2572 ,ACC 75.25933333333334
EPOCH 2573 ,ACC 75.3334
EPOCH 2574 ,ACC 75.70366666666668
EPOCH 2575 ,ACC 75.80946666666667
EPOCH 2576 ,ACC 76.30680000000001
EPOCH 2577 ,ACC 75.59779999999999
EPOCH 2578 ,ACC 75.4286
EPOCH 2579 ,ACC 75.60853333333333
EPOCH 2580 ,ACC 75.4604
EPOCH 2581 ,ACC 75.51313333333334
EPOCH 2582 ,ACC 76.05286666666666
EPOCH 2583 ,ACC 75.87306666666667
EPOCH 2584 ,ACC 75.2486
EPOCH 2585 ,ACC 75.23806666666668
EPOCH 2586 ,ACC 75.4074
EPOCH 2587 ,ACC 75.72486666666666
EPOCH 2588 ,ACC 75.36500000000001
EPOCH 2589 ,ACC 75.73546666666668
EPOCH 2590 ,ACC 75.5556
EPOCH 2591 ,ACC 75.30166666666668
EPOCH 2592 ,ACC 75.61913333333334
EPOCH 2593 ,ACC 75.83073333333333
EPOCH 2594 ,ACC 75.70373333333333
EPOCH 2595 ,ACC 75.70373333333333
EPOCH 2596 ,ACC 75.64020000000001
EPOCH 2597 ,ACC 75.60846666666664
EPOCH 2598 ,ACC 75.46026666666667
EPOCH 2599 ,ACC 75.0686
EPOCH 2600 ,ACC 75.55566666666668
EPOCH 2601 ,ACC 75.8518
EPOCH 2602 ,ACC 76.13759999999999
EPOCH 2603 ,ACC 75.873
EPOCH 2604 ,ACC 75.71433333333334
EPOCH 2605 ,ACC 76.01066666666665
EPOCH 2606 ,ACC 75.7038
EPOCH 2607 ,ACC 76.06346666666667
EPOCH 2608 ,ACC 75.67186666666666
EPOCH 2609 ,ACC 75.80953333333333
EPOCH 2610 ,ACC 75.73546666666667
EPOCH 2611 ,ACC 75.78833333333333
EPOCH 2612 ,ACC 76.0
EPOCH 2613 ,ACC 75.62966666666668
EPOCH 2614 ,ACC 75.98939999999999
EPOCH 2615 ,ACC 75.8096
EPOCH 2616 ,ACC 75.69326666666666
EPOCH 2617 ,ACC 75.8412
EPOCH 2618 ,ACC 76.03166666666667
EPOCH 2619 ,ACC 76.09519999999999
EPOCH 2620 ,ACC 75.51326666666665
EPOCH 2621 ,ACC 75.41793333333335
EPOCH 2622 ,ACC 76.20100000000001
EPOCH 2623 ,ACC 74.87833333333332
EPOCH 2624 ,ACC 74.50793333333334
EPOCH 2625 ,ACC 75.24873333333335
EPOCH 2626 ,ACC 75.18526666666666
EPOCH 2627 ,ACC 75.25926666666668
EPOCH 2628 ,ACC 75.84133333333332
EPOCH 2629 ,ACC 75.873
EPOCH 2630 ,ACC 75.71433333333334
EPOCH 2631 ,ACC 75.71420000000002
EPOCH 2632 ,ACC 75.85193333333333
EPOCH 2633 ,ACC 75.69326666666666
EPOCH 2634 ,ACC 75.037
EPOCH 2635 ,ACC 75.12166666666667
EPOCH 2636 ,ACC 75.51333333333334
EPOCH 2637 ,ACC 75.20633333333333
EPOCH 2638 ,ACC 75.05826666666668
EPOCH 2639 ,ACC 75.50266666666667
EPOCH 2640 ,ACC 75.09
EPOCH 2641 ,ACC 75.75646666666668
EPOCH 2642 ,ACC 75.58713333333334
EPOCH 2643 ,ACC 76.14833333333333
EPOCH 2644 ,ACC 75.88359999999999
EPOCH 2645 ,ACC 75.77799999999999
EPOCH 2646 ,ACC 75.18506666666667
EPOCH 2647 ,ACC 75.58733333333333
EPOCH 2648 ,ACC 75.06880000000001
EPOCH 2649 ,ACC 75.3016
EPOCH 2650 ,ACC 75.60833333333333
EPOCH 2651 ,ACC 75.29113333333333
EPOCH 2652 ,ACC 75.80953333333333
EPOCH 2653 ,ACC 75.24853333333334
EPOCH 2654 ,ACC 75.6298
EPOCH 2655 ,ACC 75.83073333333333
EPOCH 2656 ,ACC 76.47613333333332
EPOCH 2657 ,ACC 75.69313333333334
EPOCH 2658 ,ACC 75.67193333333334
EPOCH 2659 ,ACC 75.29093333333334
EPOCH 2660 ,ACC 75.545
EPOCH 2661 ,ACC 75.67206666666668
EPOCH 2662 ,ACC 75.6296
EPOCH 2663 ,ACC 75.89406666666667
EPOCH 2664 ,ACC 75.49199999999999
EPOCH 2665 ,ACC 75.49213333333334
EPOCH 2666 ,ACC 76.13766666666668
EPOCH 2667 ,ACC 75.37573333333332
EPOCH 2668 ,ACC 75.52373333333334
EPOCH 2669 ,ACC 75.7354
EPOCH 2670 ,ACC 75.65079999999999
EPOCH 2671 ,ACC 75.746
EPOCH 2672 ,ACC 75.31213333333334
EPOCH 2673 ,ACC 75.47086666666665
EPOCH 2674 ,ACC 75.61906666666667
EPOCH 2675 ,ACC 75.53433333333334
EPOCH 2676 ,ACC 75.72493333333333
EPOCH 2677 ,ACC 75.52373333333334
EPOCH 2678 ,ACC 75.18513333333334
EPOCH 2679 ,ACC 75.09
EPOCH 2680 ,ACC 75.4602
EPOCH 2681 ,ACC 75.35446666666668
EPOCH 2682 ,ACC 74.63499999999999
EPOCH 2683 ,ACC 75.12173333333334
EPOCH 2684 ,ACC 75.19586666666666
EPOCH 2685 ,ACC 75.25933333333333
EPOCH 2686 ,ACC 75.4394
EPOCH 2687 ,ACC 75.5872
EPOCH 2688 ,ACC 75.35446666666667
EPOCH 2689 ,ACC 75.51313333333334
EPOCH 2690 ,ACC 75.0264
EPOCH 2691 ,ACC 74.95239999999998
EPOCH 2692 ,ACC 74.59266666666666
EPOCH 2693 ,ACC 74.2964
EPOCH 2694 ,ACC 74.99473333333334
EPOCH 2695 ,ACC 74.55026666666667
EPOCH 2696 ,ACC 74.5292
EPOCH 2697 ,ACC 73.83066666666667
EPOCH 2698 ,ACC 74.29626666666668
EPOCH 2699 ,ACC 74.34926666666667
EPOCH 2700 ,ACC 74.65606666666667
EPOCH 2701 ,ACC 74.74093333333333
EPOCH 2702 ,ACC 74.37026666666667
EPOCH 2703 ,ACC 74.65613333333334
EPOCH 2704 ,ACC 74.81493333333333
EPOCH 2705 ,ACC 75.12173333333334
EPOCH 2706 ,ACC 74.53973333333333
EPOCH 2707 ,ACC 74.63493333333334
EPOCH 2708 ,ACC 74.14806666666667
EPOCH 2709 ,ACC 74.59266666666667
EPOCH 2710 ,ACC 74.836
EPOCH 2711 ,ACC 74.86760000000001
EPOCH 2712 ,ACC 73.98939999999999
EPOCH 2713 ,ACC 74.01046666666667
EPOCH 2714 ,ACC 74.17979999999999
EPOCH 2715 ,ACC 74.63493333333332
EPOCH 2716 ,ACC 74.20106666666668
EPOCH 2717 ,ACC 74.41259999999998
EPOCH 2718 ,ACC 74.74066666666666
EPOCH 2719 ,ACC 73.9364
EPOCH 2720 ,ACC 74.66673333333333
EPOCH 2721 ,ACC 74.98406666666666
EPOCH 2722 ,ACC 75.02653333333335
EPOCH 2723 ,ACC 75.1004
EPOCH 2724 ,ACC 74.85706666666665
EPOCH 2725 ,ACC 74.91006666666665
EPOCH 2726 ,ACC 75.0688
EPOCH 2727 ,ACC 74.83593333333333
EPOCH 2728 ,ACC 73.65080000000002
EPOCH 2729 ,ACC 74.74080000000001
EPOCH 2730 ,ACC 74.75126666666667
EPOCH 2731 ,ACC 74.74080000000001
EPOCH 2732 ,ACC 74.58200000000001
EPOCH 2733 ,ACC 73.96820000000001
EPOCH 2734 ,ACC 74.0952
EPOCH 2735 ,ACC 74.0318
EPOCH 2736 ,ACC 74.10566666666666
EPOCH 2737 ,ACC 74.37033333333333
EPOCH 2738 ,ACC 74.55026666666667
EPOCH 2739 ,ACC 74.97353333333334
EPOCH 2740 ,ACC 74.81486666666667
EPOCH 2741 ,ACC 74.3386
EPOCH 2742 ,ACC 74.87826666666668
EPOCH 2743 ,ACC 74.2116
EPOCH 2744 ,ACC 74.34913333333334
EPOCH 2745 ,ACC 74.43386666666666
EPOCH 2746 ,ACC 74.55033333333333
EPOCH 2747 ,ACC 74.31739999999999
EPOCH 2748 ,ACC 74.28573333333334
EPOCH 2749 ,ACC 74.38086666666666
EPOCH 2750 ,ACC 74.01060000000001
EPOCH 2751 ,ACC 74.81486666666667
EPOCH 2752 ,ACC 74.48673333333333
EPOCH 2753 ,ACC 74.44433333333335
EPOCH 2754 ,ACC 74.22226666666667
EPOCH 2755 ,ACC 73.89413333333333
EPOCH 2756 ,ACC 74.28580000000002
EPOCH 2757 ,ACC 74.85713333333334
EPOCH 2758 ,ACC 74.23266666666665
EPOCH 2759 ,ACC 74.27506666666666
EPOCH 2760 ,ACC 74.30686666666666
EPOCH 2761 ,ACC 74.15866666666668
EPOCH 2762 ,ACC 75.598
EPOCH 2763 ,ACC 74.76186666666668
EPOCH 2764 ,ACC 74.77246666666666
EPOCH 2765 ,ACC 74.38100000000001
EPOCH 2766 ,ACC 74.77260000000001
EPOCH 2767 ,ACC 75.17453333333333
EPOCH 2768 ,ACC 74.38093333333333
EPOCH 2769 ,ACC 74.34926666666667
EPOCH 2770 ,ACC 74.61380000000001
EPOCH 2771 ,ACC 74.35986666666668
EPOCH 2772 ,ACC 74.4128
EPOCH 2773 ,ACC 74.28573333333334
EPOCH 2774 ,ACC 74.19040000000001
EPOCH 2775 ,ACC 74.074
EPOCH 2776 ,ACC 74.08466666666666
EPOCH 2777 ,ACC 74.42333333333335
EPOCH 2778 ,ACC 74.74066666666667
EPOCH 2779 ,ACC 74.30693333333333
EPOCH 2780 ,ACC 74.28573333333334
EPOCH 2781 ,ACC 74.27513333333334
EPOCH 2782 ,ACC 73.8518
EPOCH 2783 ,ACC 74.23280000000001
EPOCH 2784 ,ACC 74.13753333333334
EPOCH 2785 ,ACC 74.96306666666668
EPOCH 2786 ,ACC 74.48686666666667
EPOCH 2787 ,ACC 74.02106666666667
EPOCH 2788 ,ACC 74.42326666666666
EPOCH 2789 ,ACC 74.30680000000001
EPOCH 2790 ,ACC 74.52906666666668
EPOCH 2791 ,ACC 74.56073333333333
EPOCH 2792 ,ACC 74.85713333333334
EPOCH 2793 ,ACC 75.02640000000001
EPOCH 2794 ,ACC 74.82533333333335
EPOCH 2795 ,ACC 74.41260000000001
EPOCH 2796 ,ACC 74.39153333333334
EPOCH 2797 ,ACC 74.16933333333333
EPOCH 2798 ,ACC 74.32786666666668
EPOCH 2799 ,ACC 73.78833333333336
EPOCH 2800 ,ACC 74.50793333333334
EPOCH 2801 ,ACC 74.455
EPOCH 2802 ,ACC 74.42326666666666
EPOCH 2803 ,ACC 74.60306666666666
EPOCH 2804 ,ACC 74.66653333333335
EPOCH 2805 ,ACC 74.76193333333335
EPOCH 2806 ,ACC 74.51846666666667
EPOCH 2807 ,ACC 74.48673333333335
EPOCH 2808 ,ACC 74.20120000000001
EPOCH 2809 ,ACC 74.33873333333334
EPOCH 2810 ,ACC 74.94173333333333
EPOCH 2811 ,ACC 75.13213333333333
EPOCH 2812 ,ACC 74.97353333333334
EPOCH 2813 ,ACC 75.08980000000001
EPOCH 2814 ,ACC 75.23806666666668
EPOCH 2815 ,ACC 75.28033333333333
EPOCH 2816 ,ACC 74.9206
EPOCH 2817 ,ACC 74.82526666666665
EPOCH 2818 ,ACC 75.016
EPOCH 2819 ,ACC 74.56086666666667
EPOCH 2820 ,ACC 74.22226666666667
EPOCH 2821 ,ACC 74.76193333333335
EPOCH 2822 ,ACC 75.26986666666667
EPOCH 2823 ,ACC 75.17453333333333
EPOCH 2824 ,ACC 74.68779999999998
EPOCH 2825 ,ACC 74.28573333333334
EPOCH 2826 ,ACC 74.0952
EPOCH 2827 ,ACC 74.33866666666668
EPOCH 2828 ,ACC 74.03166666666668
EPOCH 2829 ,ACC 73.8306
EPOCH 2830 ,ACC 73.71440000000001
EPOCH 2831 ,ACC 73.4708
EPOCH 2832 ,ACC 74.16933333333334
EPOCH 2833 ,ACC 74.1058
EPOCH 2834 ,ACC 74.6242
EPOCH 2835 ,ACC 74.63480000000001
EPOCH 2836 ,ACC 74.3914
EPOCH 2837 ,ACC 74.3914
EPOCH 2838 ,ACC 74.23266666666667
EPOCH 2839 ,ACC 74.13746666666665
EPOCH 2840 ,ACC 74.05306666666667
EPOCH 2841 ,ACC 74.21160000000002
EPOCH 2842 ,ACC 74.66673333333333
EPOCH 2843 ,ACC 74.43386666666667
EPOCH 2844 ,ACC 74.40213333333334
EPOCH 2845 ,ACC 74.434
EPOCH 2846 ,ACC 74.67726666666665
EPOCH 2847 ,ACC 74.6032
EPOCH 2848 ,ACC 74.29626666666667
EPOCH 2849 ,ACC 74.27520000000001
EPOCH 2850 ,ACC 74.56073333333333
EPOCH 2851 ,ACC 74.66666666666669
EPOCH 2852 ,ACC 75.01593333333334
EPOCH 2853 ,ACC 74.42333333333333
EPOCH 2854 ,ACC 74.87833333333333
EPOCH 2855 ,ACC 75.111
EPOCH 2856 ,ACC 75.62953333333333
EPOCH 2857 ,ACC 75.2592
EPOCH 2858 ,ACC 75.22746666666667
EPOCH 2859 ,ACC 74.78313333333332
EPOCH 2860 ,ACC 74.44453333333334
EPOCH 2861 ,ACC 74.635
EPOCH 2862 ,ACC 74.56093333333334
EPOCH 2863 ,ACC 74.25413333333333
EPOCH 2864 ,ACC 74.4446
EPOCH 2865 ,ACC 74.889
EPOCH 2866 ,ACC 74.70900000000002
EPOCH 2867 ,ACC 75.14286666666666
EPOCH 2868 ,ACC 74.88893333333334
EPOCH 2869 ,ACC 74.57146666666667
EPOCH 2870 ,ACC 74.38086666666668
EPOCH 2871 ,ACC 75.20633333333333
EPOCH 2872 ,ACC 74.79366666666668
EPOCH 2873 ,ACC 74.52900000000001
EPOCH 2874 ,ACC 75.18513333333333
EPOCH 2875 ,ACC 75.10053333333333
EPOCH 2876 ,ACC 74.51853333333332
EPOCH 2877 ,ACC 74.24346666666669
EPOCH 2878 ,ACC 74.1904
EPOCH 2879 ,ACC 73.93653333333333
EPOCH 2880 ,ACC 73.55566666666668
EPOCH 2881 ,ACC 74.19046666666667
EPOCH 2882 ,ACC 74.30680000000001
EPOCH 2883 ,ACC 74.94166666666668
EPOCH 2884 ,ACC 75.08986666666667
EPOCH 2885 ,ACC 74.27506666666666
EPOCH 2886 ,ACC 74.44453333333334
EPOCH 2887 ,ACC 73.46026666666667
EPOCH 2888 ,ACC 73.43900000000001
EPOCH 2889 ,ACC 73.76706666666668
EPOCH 2890 ,ACC 74.09533333333334
EPOCH 2891 ,ACC 74.48673333333333
EPOCH 2892 ,ACC 74.0634
EPOCH 2893 ,ACC 73.7566
EPOCH 2894 ,ACC 73.82006666666666
EPOCH 2895 ,ACC 74.27513333333333
EPOCH 2896 ,ACC 74.82533333333335
EPOCH 2897 ,ACC 74.74066666666666
EPOCH 2898 ,ACC 74.9418
EPOCH 2899 ,ACC 74.84660000000001
EPOCH 2900 ,ACC 75.06893333333332
EPOCH 2901 ,ACC 74.69839999999999
EPOCH 2902 ,ACC 74.66653333333333
EPOCH 2903 ,ACC 74.89953333333334
EPOCH 2904 ,ACC 75.1112
EPOCH 2905 ,ACC 75.42846666666667
EPOCH 2906 ,ACC 75.32266666666666
EPOCH 2907 ,ACC 75.01586666666667
EPOCH 2908 ,ACC 74.99473333333334
EPOCH 2909 ,ACC 75.21686666666666
EPOCH 2910 ,ACC 75.29100000000001
EPOCH 2911 ,ACC 75.37553333333334
EPOCH 2912 ,ACC 75.58733333333332
EPOCH 2913 ,ACC 75.58746666666666
EPOCH 2914 ,ACC 75.33333333333333
EPOCH 2915 ,ACC 75.00533333333333
EPOCH 2916 ,ACC 75.01573333333334
EPOCH 2917 ,ACC 75.01593333333334
EPOCH 2918 ,ACC 75.29113333333333
EPOCH 2919 ,ACC 75.4286
EPOCH 2920 ,ACC 75.12166666666667
EPOCH 2921 ,ACC 74.94186666666666
EPOCH 2922 ,ACC 75.35453333333332
EPOCH 2923 ,ACC 75.30166666666666
EPOCH 2924 ,ACC 75.57666666666667
EPOCH 2925 ,ACC 75.6084
EPOCH 2926 ,ACC 75.38633333333334
EPOCH 2927 ,ACC 74.86773333333333
EPOCH 2928 ,ACC 75.64026666666665
EPOCH 2929 ,ACC 75.19566666666667
EPOCH 2930 ,ACC 75.30166666666668
EPOCH 2931 ,ACC 75.04766666666666
EPOCH 2932 ,ACC 74.85726666666666
EPOCH 2933 ,ACC 74.99473333333334
EPOCH 2934 ,ACC 75.72486666666667
EPOCH 2935 ,ACC 75.96833333333333
EPOCH 2936 ,ACC 75.48146666666666
EPOCH 2937 ,ACC 75.0476
EPOCH 2938 ,ACC 75.5026
EPOCH 2939 ,ACC 74.97353333333334
EPOCH 2940 ,ACC 75.16393333333333
EPOCH 2941 ,ACC 74.91013333333333
EPOCH 2942 ,ACC 75.22760000000001
EPOCH 2943 ,ACC 74.88879999999999
EPOCH 2944 ,ACC 75.80953333333333
EPOCH 2945 ,ACC 75.83066666666667
EPOCH 2946 ,ACC 75.56606666666667
EPOCH 2947 ,ACC 75.3334
EPOCH 2948 ,ACC 75.50266666666667
EPOCH 2949 ,ACC 76.08453333333333
EPOCH 2950 ,ACC 75.95773333333334
EPOCH 2951 ,ACC 75.94713333333333
EPOCH 2952 ,ACC 75.6826
EPOCH 2953 ,ACC 75.67193333333333
EPOCH 2954 ,ACC 75.545
EPOCH 2955 ,ACC 75.7356
EPOCH 2956 ,ACC 75.40733333333333
EPOCH 2957 ,ACC 75.47086666666665
EPOCH 2958 ,ACC 75.83073333333333
EPOCH 2959 ,ACC 76.07406666666665
EPOCH 2960 ,ACC 75.68253333333334
EPOCH 2961 ,ACC 75.69326666666666
EPOCH 2962 ,ACC 75.88353333333333
EPOCH 2963 ,ACC 76.01066666666667
EPOCH 2964 ,ACC 76.14813333333332
EPOCH 2965 ,ACC 75.8094
EPOCH 2966 ,ACC 75.65086666666667
EPOCH 2967 ,ACC 76.1376
EPOCH 2968 ,ACC 75.88366666666667
EPOCH 2969 ,ACC 76.05286666666666
EPOCH 2970 ,ACC 76.22226666666667
EPOCH 2971 ,ACC 75.58726666666665
EPOCH 2972 ,ACC 75.56620000000001
EPOCH 2973 ,ACC 75.84133333333332
EPOCH 2974 ,ACC 75.33333333333334
EPOCH 2975 ,ACC 75.24873333333333
EPOCH 2976 ,ACC 75.4922
EPOCH 2977 ,ACC 75.95773333333334
EPOCH 2978 ,ACC 75.3968
EPOCH 2979 ,ACC 75.9472
EPOCH 2980 ,ACC 75.55553333333333
EPOCH 2981 ,ACC 75.84126666666666
EPOCH 2982 ,ACC 76.0106
EPOCH 2983 ,ACC 76.21173333333333
EPOCH 2984 ,ACC 76.3386
EPOCH 2985 ,ACC 76.13759999999999
EPOCH 2986 ,ACC 76.15873333333333
EPOCH 2987 ,ACC 75.3968
EPOCH 2988 ,ACC 75.29093333333334
EPOCH 2989 ,ACC 75.03713333333333
EPOCH 2990 ,ACC 74.65593333333332
EPOCH 2991 ,ACC 75.17466666666665
EPOCH 2992 ,ACC 75.23813333333332
EPOCH 2993 ,ACC 75.8518
EPOCH 2994 ,ACC 74.76193333333335
EPOCH 2995 ,ACC 74.57153333333333
EPOCH 2996 ,ACC 74.91013333333333
EPOCH 2997 ,ACC 75.59793333333332
EPOCH 2998 ,ACC 75.44980000000001
EPOCH 2999 ,ACC 76.11633333333333
EPOCH 3000 ,ACC 75.74606666666666
EPOCH 3001 ,ACC 74.94186666666668
EPOCH 3002 ,ACC 75.50266666666666
EPOCH 3003 ,ACC 74.76186666666666
EPOCH 3004 ,ACC 75.2486
EPOCH 3005 ,ACC 74.85713333333334
EPOCH 3006 ,ACC 75.46033333333334
EPOCH 3007 ,ACC 75.23813333333332
EPOCH 3008 ,ACC 75.68253333333334
EPOCH 3009 ,ACC 75.80946666666667
EPOCH 3010 ,ACC 76.021
EPOCH 3011 ,ACC 75.8412
EPOCH 3012 ,ACC 75.57666666666665
EPOCH 3013 ,ACC 75.7672
EPOCH 3014 ,ACC 75.78826666666666
EPOCH 3015 ,ACC 75.44993333333333
EPOCH 3016 ,ACC 75.66146666666667
EPOCH 3017 ,ACC 75.97893333333333
EPOCH 3018 ,ACC 75.64020000000001
EPOCH 3019 ,ACC 75.46013333333333
EPOCH 3020 ,ACC 75.65073333333333
EPOCH 3021 ,ACC 75.22766666666666
EPOCH 3022 ,ACC 75.5344
EPOCH 3023 ,ACC 75.59786666666666
EPOCH 3024 ,ACC 75.97879999999999
EPOCH 3025 ,ACC 75.82013333333333
EPOCH 3026 ,ACC 76.44446666666666
